LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
2.0,3.0,1.0,0.0,0.0,4.0,2.0,0.14,2.0,2.0,2.0,1.0,9.0,1.0,0.0,14.0,6.0,18.15,15.0,4084.22,0.09,63.0,0.07,226.9,272.28,0.5,1.0,2.0,9.0,0.12,30.0,33.0,10.0,10.0,17.0,0.0,14.0,b'N'
1.0,9.0,0.0,0.0,0.0,12.0,5.0,0.5,4.0,3.0,1.0,0.2,14.0,5.0,1.0,10.0,0.0,8.7,21.0,3835.88,0.06,43.0,0.05,213.1,182.66,1.0,4.0,6.0,11.0,0.42,15.0,28.0,5.0,14.0,12.0,0.0,10.0,b'N'
9.0,9.0,3.0,0.0,5.0,14.0,5.0,0.24,6.0,2.33,4.0,0.8,18.0,3.0,0.5,21.0,0.0,16.41,15.0,3691.87,0.08,53.0,0.07,205.1,246.12,0.6,4.0,7.0,15.0,0.14,20.0,33.0,10.0,15.0,36.0,19.23,21.0,b'N'
1.0,7.0,4.0,0.0,0.0,12.0,4.0,0.33,6.0,2.0,3.0,0.75,20.0,3.0,0.67,12.0,2.0,18.68,12.83,3076.44,0.08,51.0,0.08,170.91,239.72,0.75,3.0,6.0,18.0,0.29,22.0,29.0,12.0,14.0,14.0,0.0,12.0,b'N'
1.0,7.0,0.0,0.0,0.0,12.0,4.0,0.4,6.0,2.0,1.0,0.25,15.0,1.0,0.0,10.0,0.0,6.88,24.38,4084.91,0.06,41.0,0.04,226.94,167.59,0.25,3.0,6.0,13.0,0.33,15.0,26.0,4.0,13.0,12.0,0.0,10.0,b'N'
1.0,7.0,3.0,0.0,0.0,10.0,4.0,0.36,4.0,2.5,2.0,0.5,14.0,3.0,0.67,11.0,1.0,24.61,12.71,3973.8,0.1,62.0,0.08,220.77,312.75,0.75,3.0,5.0,12.0,0.31,27.0,35.0,17.0,16.0,13.0,0.0,11.0,b'N'
4.0,5.0,1.0,1.0,3.0,8.0,3.0,0.25,4.0,2.0,1.0,0.33,11.0,1.0,0.0,11.0,0.0,21.4,12.0,3081.09,0.09,56.0,0.08,171.17,256.76,0.33,2.0,4.0,10.0,0.15,24.0,32.0,12.0,12.0,20.0,26.67,12.0,b'N'
3.0,11.0,3.0,3.0,5.0,20.0,6.0,0.33,10.0,2.0,4.0,0.67,20.0,1.0,0.0,15.0,0.0,40.56,8.89,3204.9,0.12,75.0,0.11,178.05,360.55,0.17,5.0,10.0,16.0,0.22,32.0,43.0,18.0,10.0,27.0,34.78,18.0,b'N'
1.0,9.0,0.0,0.0,0.0,16.0,5.0,0.45,8.0,2.0,1.0,0.2,18.0,5.0,1.0,11.0,0.0,8.77,18.7,3066.8,0.05,41.0,0.05,170.38,164.0,1.0,4.0,8.0,15.0,0.38,17.0,24.0,5.0,11.0,13.0,0.0,11.0,b'N'
1.0,5.0,5.0,1.0,0.0,8.0,3.0,0.14,4.0,2.0,3.0,1.0,15.0,1.0,0.0,21.0,0.0,41.65,8.64,3111.43,0.12,72.0,0.12,172.86,360.0,0.33,2.0,4.0,14.0,0.13,33.0,39.0,21.0,11.0,24.0,4.55,22.0,b'N'
5.0,7.0,1.0,2.0,0.0,10.0,4.0,0.36,4.0,2.5,2.0,0.5,11.0,1.0,0.0,9.0,0.0,17.46,14.0,3421.92,0.08,52.0,0.07,190.11,244.42,0.25,3.0,5.0,9.0,0.24,24.0,28.0,12.0,14.0,17.0,18.18,11.0,b'N'
2.0,3.0,2.0,0.0,0.0,4.0,2.0,0.13,2.0,2.0,2.0,1.0,8.0,1.0,0.0,15.0,0.0,25.27,11.39,3280.22,0.1,62.0,0.09,182.23,287.92,0.5,1.0,2.0,8.0,0.11,29.0,33.0,14.0,11.0,18.0,0.0,15.0,b'N'
2.0,3.0,0.0,0.0,0.0,4.0,2.0,0.13,2.0,2.0,1.0,0.5,5.0,1.0,0.0,16.0,0.0,25.68,12.5,4011.84,0.11,70.0,0.08,222.88,320.95,0.5,1.0,2.0,5.0,0.11,25.0,45.0,12.0,12.0,19.0,0.0,16.0,b'N'
10.0,7.0,1.0,0.0,3.0,12.0,4.0,0.2,6.0,2.0,3.0,0.75,17.0,1.0,0.0,20.0,1.0,37.83,10.4,4092.01,0.13,78.0,0.1,227.33,393.46,0.25,3.0,6.0,15.0,0.12,32.0,46.0,20.0,13.0,34.0,13.04,20.0,b'N'
1.0,7.0,2.0,0.0,0.0,12.0,4.0,0.36,6.0,2.0,3.0,0.75,17.0,4.0,1.0,11.0,1.0,16.45,14.3,3363.72,0.08,52.0,0.07,186.87,235.23,1.0,3.0,6.0,15.0,0.31,22.0,30.0,10.0,13.0,13.0,0.0,11.0,b'N'
5.0,3.0,3.0,0.0,2.0,4.0,2.0,0.15,2.0,2.0,2.0,1.0,9.0,1.0,0.0,13.0,1.0,28.35,11.7,3880.98,0.11,69.0,0.09,215.61,331.71,0.5,1.0,2.0,9.0,0.1,27.0,42.0,15.0,13.0,21.0,13.33,13.0,b'N'
2.0,7.0,3.0,1.0,0.0,12.0,4.0,0.31,6.0,2.0,4.0,1.0,16.0,1.0,0.0,12.0,0.0,27.6,10.56,3078.75,0.1,60.0,0.09,171.04,291.48,0.25,3.0,6.0,14.0,0.25,26.0,34.0,16.0,13.0,16.0,7.69,13.0,b'N'
5.0,5.0,2.0,0.0,8.0,6.0,3.0,0.2,2.0,3.0,1.0,0.33,10.0,3.0,1.0,15.0,1.0,26.52,11.5,3507.79,0.1,59.0,0.09,194.88,305.03,1.0,2.0,3.0,9.0,0.1,23.0,36.0,18.0,18.0,29.0,34.78,15.0,b'N'
1.0,7.0,1.0,0.0,0.0,10.0,4.0,0.44,4.0,2.5,2.0,0.5,13.0,3.0,0.67,9.0,1.0,12.65,16.67,3515.14,0.07,46.0,0.06,195.29,210.91,0.75,3.0,5.0,11.0,0.36,20.0,26.0,9.0,15.0,11.0,0.0,9.0,b'N'
6.0,9.0,2.0,1.0,24.0,16.0,5.0,0.24,8.0,2.0,4.0,0.8,19.0,1.0,0.0,20.0,0.0,20.4,14.34,4196.62,0.1,58.0,0.07,233.15,292.57,0.2,4.0,8.0,16.0,0.11,27.0,31.0,16.0,17.0,45.0,55.56,21.0,b'N'
2.0,7.0,2.0,0.0,0.0,10.0,4.0,0.4,4.0,2.5,2.0,0.5,13.0,1.0,0.0,10.0,1.0,16.12,14.3,3299.03,0.08,51.0,0.07,183.28,230.7,0.25,3.0,5.0,11.0,0.31,22.0,29.0,10.0,13.0,13.0,0.0,10.0,b'N'
5.0,13.0,2.0,0.0,12.0,16.0,7.0,0.3,8.0,2.0,4.0,0.57,19.0,7.0,1.0,23.0,3.0,29.28,11.78,4063.55,0.11,71.0,0.08,225.75,344.92,1.0,4.0,8.0,14.0,0.17,29.0,42.0,16.0,13.0,41.0,34.29,23.0,b'N'
1.0,9.0,0.0,0.0,0.0,16.0,5.0,0.45,8.0,2.0,1.0,0.2,18.0,5.0,1.0,11.0,0.0,8.42,20.4,3502.14,0.06,42.0,0.05,194.56,171.67,1.0,4.0,8.0,15.0,0.38,17.0,25.0,5.0,12.0,13.0,0.0,11.0,b'N'
2.0,9.0,1.0,0.0,0.0,14.0,5.0,0.63,6.0,2.33,4.0,0.8,18.0,4.0,0.75,8.0,1.0,7.35,21.12,3281.21,0.05,38.0,0.05,182.29,155.32,0.8,4.0,7.0,15.0,0.45,13.0,25.0,4.0,13.0,11.0,0.0,8.0,b'N'
1.0,11.0,1.0,0.0,0.0,18.0,6.0,0.67,8.0,2.25,2.0,0.33,21.0,5.0,0.8,9.0,0.0,10.31,18.2,3415.17,0.06,45.0,0.05,189.73,187.65,0.83,5.0,9.0,17.0,0.55,14.0,31.0,5.0,13.0,11.0,0.0,9.0,b'N'
1.0,9.0,1.0,0.0,2.0,12.0,5.0,0.5,6.0,2.0,5.0,1.0,14.0,5.0,1.0,10.0,1.0,13.06,16.0,3343.58,0.07,45.0,0.06,185.75,208.97,1.0,3.0,6.0,11.0,0.36,18.0,27.0,9.0,16.0,14.0,16.67,10.0,b'N'
15.0,5.0,4.0,0.0,0.0,8.0,3.0,0.14,4.0,2.0,3.0,1.0,14.0,1.0,0.0,22.0,0.0,45.57,8.11,3004.05,0.12,74.0,0.12,166.89,370.0,0.33,2.0,4.0,13.0,0.08,31.0,43.0,21.0,11.0,38.0,0.0,22.0,b'Y'
15.0,9.0,4.0,14.0,2.0,14.0,5.0,0.11,6.0,2.33,3.0,0.6,21.0,3.0,0.5,31.0,1.0,61.27,44.61,121958.52,0.91,446.0,0.02,6775.47,2733.66,0.6,4.0,7.0,18.0,0.08,151.0,295.0,44.0,26.0,63.0,34.04,45.0,b'N'
5.0,69.0,8.0,0.0,0.0,130.0,35.0,0.54,62.0,2.1,11.0,0.31,141.0,19.0,0.53,65.0,3.0,70.75,49.5,173359.85,1.17,526.0,0.02,9631.1,3502.22,0.54,34.0,65.0,108.0,0.44,204.0,322.0,68.0,33.0,80.0,0.0,65.0,b'N'
1.0,36.0,2.0,1.0,0.0,56.0,21.0,0.42,28.0,2.0,6.0,0.29,77.0,9.0,0.4,49.0,4.0,35.67,65.77,154273.13,0.78,384.0,0.02,8570.73,2345.67,0.43,14.0,28.0,58.0,0.4,171.0,213.0,39.0,30.0,52.0,2.0,50.0,b'N'
12.0,27.0,1.0,3.0,2.0,40.0,15.0,0.36,18.0,2.22,6.0,0.4,59.0,10.0,0.64,39.0,3.0,42.04,61.97,161468.35,0.87,428.0,0.02,8970.46,2605.43,0.67,11.0,20.0,46.0,0.26,157.0,271.0,38.0,30.0,57.0,11.36,42.0,b'N'
3.0,45.0,5.0,8.0,1.0,68.0,26.0,0.31,32.0,2.13,19.0,0.73,104.0,23.0,0.88,75.0,4.0,52.16,53.78,150849.96,0.93,425.0,0.02,8380.54,2804.96,0.88,18.0,34.0,80.0,0.27,167.0,258.0,59.0,38.0,96.0,10.71,83.0,b'N'
12.0,55.0,12.0,2.0,0.0,68.0,34.0,0.38,34.0,2.0,15.0,0.44,121.0,17.0,0.48,87.0,2.0,69.02,44.68,137758.8,1.03,448.0,0.02,7653.27,3083.42,0.5,17.0,34.0,89.0,0.33,181.0,267.0,79.0,39.0,102.0,2.25,89.0,b'N'
50.0,64.0,2.0,15.0,13.0,92.0,35.0,0.19,36.0,2.56,17.0,0.49,120.0,22.0,0.62,166.0,2.0,144.78,33.72,164651.23,1.63,666.0,0.03,9147.29,4882.39,0.63,28.0,46.0,87.0,0.14,307.0,359.0,132.0,29.0,245.0,14.43,181.0,b'N'
3.0,9.0,3.0,0.0,1.0,16.0,5.0,0.16,8.0,2.0,3.0,0.6,25.0,1.0,0.0,31.0,0.0,64.9,47.74,147935.37,1.03,509.0,0.02,8218.62,3098.52,0.2,4.0,8.0,22.0,0.14,145.0,364.0,41.0,27.0,36.0,3.13,31.0,b'N'
16.0,11.0,5.0,1.0,17.0,20.0,6.0,0.18,10.0,2.0,2.0,0.33,30.0,1.0,0.0,32.0,3.0,32.61,64.33,135012.09,0.7,363.0,0.02,7500.67,2098.63,0.17,5.0,10.0,26.0,0.09,193.0,170.0,33.0,22.0,67.0,36.0,33.0,b'N'
5.0,31.0,4.0,0.0,0.0,50.0,17.0,0.31,24.0,2.08,12.0,0.71,68.0,15.0,0.88,55.0,4.0,29.26,76.36,170603.91,0.74,367.0,0.01,9478.0,2234.1,0.88,13.0,25.0,53.0,0.22,144.0,223.0,33.0,35.0,78.0,0.0,55.0,b'N'
6.0,3.0,1.0,0.0,1.0,4.0,2.0,0.08,2.0,2.0,1.0,0.5,6.0,1.0,0.0,25.0,3.0,14.23,94.77,127850.89,0.45,287.0,0.01,7102.83,1349.03,0.5,1.0,2.0,6.0,0.06,139.0,148.0,11.0,15.0,33.0,3.85,25.0,b'N'
30.0,61.0,12.0,4.0,60.0,98.0,31.0,0.23,38.0,2.58,13.0,0.42,108.0,23.0,0.73,128.0,1.0,96.71,39.62,151799.12,1.28,565.0,0.03,8433.28,3831.47,0.74,30.0,50.0,79.0,0.14,256.0,309.0,84.0,26.0,223.0,33.33,132.0,b'N'
14.0,29.0,8.0,5.0,14.0,40.0,15.0,0.23,14.0,2.86,6.0,0.4,58.0,10.0,0.64,59.0,0.0,46.09,53.79,133379.57,0.83,390.0,0.02,7409.98,2479.45,0.67,13.0,22.0,45.0,0.15,177.0,213.0,51.0,31.0,102.0,24.36,64.0,b'Y'
6.0,5.0,2.0,0.0,11.0,8.0,3.0,0.06,4.0,2.0,1.0,0.33,14.0,1.0,0.0,49.0,3.0,47.82,55.0,144649.1,0.88,457.0,0.02,8036.06,2629.98,0.33,2.0,4.0,13.0,0.04,220.0,237.0,36.0,18.0,67.0,18.33,49.0,b'N'
35.0,75.0,12.0,3.0,64.0,116.0,38.0,0.26,42.0,2.76,15.0,0.39,126.0,32.0,0.84,144.0,1.0,115.86,37.39,161985.9,1.44,624.0,0.03,8999.22,4332.13,0.84,37.0,59.0,90.0,0.15,279.0,345.0,97.0,26.0,247.0,31.75,147.0,b'Y'
16.0,61.0,8.0,0.0,1.0,114.0,31.0,0.33,54.0,2.11,15.0,0.48,130.0,25.0,0.8,95.0,2.0,104.29,36.9,142000.7,1.28,548.0,0.03,7888.93,3848.26,0.81,30.0,57.0,101.0,0.27,246.0,302.0,100.0,30.0,113.0,1.04,95.0,b'N'
23.0,57.0,3.0,0.0,4.0,56.0,33.0,0.2,24.0,2.33,11.0,0.33,102.0,10.0,0.28,165.0,2.0,160.17,29.21,136707.89,1.56,636.0,0.03,7594.88,4679.4,0.3,16.0,28.0,71.0,0.17,272.0,364.0,135.0,29.0,193.0,2.37,165.0,b'Y'
9.0,59.0,13.0,0.0,1.0,82.0,34.0,0.39,40.0,2.05,22.0,0.65,133.0,15.0,0.42,88.0,2.0,71.79,42.0,126638.31,1.01,450.0,0.02,7035.46,3015.2,0.44,21.0,41.0,101.0,0.34,189.0,261.0,72.0,32.0,99.0,1.12,88.0,b'N'
1.0,73.0,6.0,0.0,0.0,134.0,37.0,0.55,62.0,2.16,18.0,0.49,143.0,18.0,0.47,67.0,3.0,56.51,54.89,170295.87,1.03,469.0,0.02,9460.88,3102.3,0.49,36.0,67.0,108.0,0.54,181.0,288.0,61.0,37.0,69.0,0.0,67.0,b'N'
18.0,42.0,11.0,4.0,10.0,52.0,26.0,0.18,24.0,2.17,20.0,0.77,107.0,11.0,0.4,139.0,0.0,120.55,35.67,153359.58,1.43,583.0,0.03,8519.98,4299.65,0.42,14.0,26.0,83.0,0.14,267.0,316.0,131.0,35.0,182.0,9.15,143.0,b'Y'
21.0,25.0,14.0,3.0,23.0,46.0,13.0,0.13,22.0,2.09,9.0,0.69,71.0,4.0,0.25,95.0,2.0,107.69,33.74,122594.69,1.21,515.0,0.03,6810.82,3633.47,0.31,12.0,23.0,60.0,0.09,242.0,273.0,104.0,29.0,143.0,21.49,98.0,b'N'
12.0,11.0,0.0,0.0,58.0,20.0,6.0,0.03,10.0,2.0,1.0,0.17,21.0,1.0,0.0,195.0,4.0,355.66,18.58,122751.71,2.2,919.0,0.05,6819.54,6607.45,0.17,5.0,10.0,17.0,0.02,456.0,463.0,135.0,11.0,266.0,22.92,195.0,b'N'
1.0,84.0,0.0,1.0,0.0,140.0,47.0,0.75,68.0,2.06,1.0,0.02,153.0,5.0,0.09,62.0,1.0,51.11,52.22,139356.3,0.89,450.0,0.02,7742.02,2668.83,0.11,36.0,70.0,108.0,0.72,161.0,289.0,37.0,24.0,65.0,1.59,63.0,b'N'
4.0,1.0,3.0,0.0,6.0,0.0,1.0,0.14,0.0,0.0,1.0,1.0,5.0,1.0,0.0,7.0,0.0,24.22,5.0,605.57,0.04,31.0,0.2,33.64,121.11,1.0,0.0,0.0,6.0,0.05,15.0,16.0,9.0,6.0,19.0,46.15,7.0,b'N'
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,0.0,20.25,7.2,1049.88,0.05,46.0,0.14,58.33,145.82,1.0,0.0,0.0,2.0,0.08,18.0,28.0,5.0,4.0,12.0,0.0,10.0,b'N'
0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,0.0,15.03,6.4,615.75,0.03,26.0,0.16,34.21,96.21,1.0,0.0,0.0,4.0,0.14,8.0,18.0,5.0,8.0,7.0,20.0,4.0,b'N'
11.0,3.0,0.0,0.0,15.0,4.0,2.0,0.4,2.0,2.0,1.0,0.5,5.0,1.0,0.0,5.0,1.0,15.23,6.0,548.26,0.03,24.0,0.17,30.46,91.38,0.5,1.0,2.0,5.0,0.06,9.0,15.0,6.0,8.0,32.0,75.0,5.0,b'N'
3.0,5.0,3.0,0.0,1.0,8.0,3.0,0.25,4.0,2.0,3.0,1.0,12.0,1.0,0.0,12.0,0.0,26.42,6.77,1210.43,0.06,39.0,0.15,67.25,178.81,0.33,2.0,4.0,11.0,0.17,16.0,23.0,13.0,11.0,18.0,7.69,12.0,b'N'
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.2,2.0,2.0,2.0,1.0,6.0,1.0,0.0,10.0,1.0,16.8,6.43,694.29,0.04,27.0,0.16,38.57,108.0,0.5,1.0,2.0,6.0,0.17,10.0,17.0,7.0,9.0,12.0,0.0,10.0,b'N'
3.0,3.0,0.0,2.0,0.0,4.0,2.0,0.25,2.0,2.0,1.0,0.5,6.0,1.0,0.0,6.0,0.0,10.38,9.9,1017.71,0.03,27.0,0.1,56.54,102.8,0.5,1.0,2.0,6.0,0.15,11.0,16.0,5.0,9.0,13.0,25.0,8.0,b'Y'
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,2.0,1.0,5.0,1.0,0.0,4.0,1.0,8.65,8.0,553.51,0.02,20.0,0.13,30.75,69.19,0.5,1.0,2.0,5.0,0.29,6.0,14.0,3.0,8.0,7.0,0.0,4.0,b'N'
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.29,2.0,2.0,2.0,1.0,5.0,1.0,0.0,7.0,1.0,20.79,7.5,1169.17,0.05,34.0,0.13,64.95,155.89,0.5,1.0,2.0,5.0,0.2,15.0,19.0,12.0,12.0,10.0,0.0,7.0,b'N'
0.0,5.0,1.0,1.0,2.0,8.0,3.0,0.3,4.0,2.0,2.0,0.67,9.0,1.0,0.0,9.0,3.0,18.87,7.8,1147.86,0.05,33.0,0.13,63.77,147.16,0.33,2.0,4.0,8.0,0.21,13.0,20.0,10.0,12.0,14.0,25.0,10.0,b'N'
8.0,3.0,4.0,0.0,3.0,4.0,2.0,0.2,2.0,2.0,2.0,1.0,8.0,1.0,0.0,10.0,4.0,40.24,4.43,790.81,0.06,40.0,0.23,43.93,178.38,0.5,1.0,2.0,8.0,0.08,19.0,21.0,15.0,7.0,26.0,23.08,10.0,b'N'
3.0,3.0,1.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,6.0,1.0,0.0,6.0,0.0,13.31,6.75,606.54,0.03,23.0,0.15,33.7,89.86,0.5,1.0,2.0,6.0,0.18,9.0,14.0,6.0,9.0,11.0,0.0,6.0,b'N'
5.0,5.0,3.0,0.0,0.0,0.0,3.0,0.3,0.0,0.0,3.0,1.0,13.0,1.0,0.0,10.0,0.0,18.13,7.5,1020.0,0.05,34.0,0.13,56.67,136.0,0.33,0.0,0.0,12.0,0.18,15.0,19.0,8.0,8.0,17.0,0.0,10.0,b'N'
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.22,2.0,2.0,2.0,1.0,7.0,1.0,0.0,9.0,0.0,11.16,10.5,1230.67,0.04,30.0,0.1,68.37,117.21,0.5,1.0,2.0,7.0,0.18,14.0,16.0,6.0,9.0,11.0,0.0,9.0,b'N'
8.0,3.0,4.0,0.0,16.0,4.0,2.0,0.18,2.0,2.0,2.0,1.0,9.0,1.0,0.0,11.0,0.0,25.93,6.0,933.54,0.05,36.0,0.17,51.86,155.59,0.5,1.0,2.0,9.0,0.05,12.0,24.0,10.0,10.0,37.0,59.26,11.0,b'N'
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,1.0,0.5,6.0,1.0,0.0,4.0,0.0,11.83,9.33,1030.52,0.04,29.0,0.11,57.25,110.41,0.5,1.0,2.0,6.0,0.29,14.0,15.0,6.0,8.0,7.0,0.0,4.0,b'N'
15.0,1.0,8.0,8.0,8.0,0.0,1.0,0.05,0.0,0.0,1.0,1.0,11.0,1.0,0.0,11.0,2.0,118.03,3.19,1200.82,0.13,74.0,0.31,66.71,376.47,1.0,0.0,0.0,12.0,0.01,37.0,37.0,29.0,5.0,134.0,59.26,19.0,b'N'
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,1.0,0.5,6.0,1.0,0.0,5.0,2.0,10.24,9.1,848.2,0.03,26.0,0.11,47.12,93.21,0.5,1.0,2.0,6.0,0.22,13.0,13.0,5.0,7.0,9.0,0.0,5.0,b'N'
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.18,2.0,2.0,1.0,0.5,6.0,1.0,0.0,11.0,2.0,16.8,6.43,694.29,0.04,27.0,0.16,38.57,108.0,0.5,1.0,2.0,6.0,0.14,10.0,17.0,7.0,9.0,14.0,0.0,11.0,b'N'
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,13.2,7.5,742.43,0.03,26.0,0.13,41.25,98.99,1.0,0.0,0.0,4.0,0.2,6.0,20.0,4.0,10.0,5.0,0.0,2.0,b'N'
4.0,3.0,1.0,1.0,1.0,4.0,2.0,0.22,2.0,2.0,2.0,1.0,7.0,1.0,0.0,8.0,0.0,11.35,10.08,1154.03,0.04,28.0,0.1,64.11,114.45,0.5,1.0,2.0,7.0,0.13,11.0,17.0,6.0,11.0,16.0,20.0,9.0,b'N'
7.0,1.0,2.0,0.0,5.0,0.0,1.0,0.17,0.0,0.0,1.0,1.0,3.0,1.0,0.0,6.0,0.0,25.71,4.67,560.0,0.04,30.0,0.21,31.11,120.0,1.0,0.0,0.0,4.0,0.05,12.0,18.0,9.0,7.0,20.0,45.45,6.0,b'N'
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,7.0,1.0,0.0,7.0,0.0,13.2,6.67,586.67,0.03,22.0,0.15,32.59,88.0,0.5,1.0,2.0,7.0,0.2,8.0,14.0,6.0,10.0,10.0,0.0,7.0,b'N'
1.0,3.0,3.0,1.0,0.0,0.0,2.0,0.25,0.0,0.0,2.0,1.0,8.0,1.0,0.0,7.0,0.0,20.61,6.5,870.87,0.04,31.0,0.15,48.38,133.98,0.5,0.0,0.0,8.0,0.18,13.0,18.0,10.0,10.0,11.0,12.5,8.0,b'N'
5.0,1.0,2.0,0.0,1.0,0.0,1.0,0.14,0.0,0.0,1.0,1.0,3.0,1.0,0.0,7.0,1.0,23.5,5.5,710.97,0.04,31.0,0.18,39.5,129.27,1.0,0.0,0.0,4.0,0.07,11.0,20.0,9.0,9.0,15.0,12.5,7.0,b'N'
0.0,3.0,0.0,2.0,0.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,6.0,1.0,0.0,5.0,3.0,12.44,9.0,1008.0,0.04,28.0,0.11,56.0,112.0,0.5,1.0,2.0,6.0,0.18,14.0,14.0,7.0,9.0,11.0,28.57,7.0,b'N'
4.0,3.0,0.0,0.0,6.0,4.0,2.0,0.4,2.0,2.0,1.0,0.5,6.0,1.0,0.0,5.0,0.0,8.81,10.8,1027.99,0.03,25.0,0.09,57.11,95.18,0.5,1.0,2.0,6.0,0.12,12.0,13.0,5.0,9.0,17.0,54.55,5.0,b'N'
4.0,3.0,1.0,1.0,1.0,4.0,2.0,0.2,2.0,2.0,2.0,1.0,5.0,1.0,0.0,9.0,0.0,11.2,8.0,716.99,0.03,25.0,0.13,39.83,89.62,0.5,1.0,2.0,5.0,0.12,8.0,17.0,4.0,8.0,17.0,18.18,10.0,b'Y'
4.0,3.0,2.0,1.0,1.0,4.0,2.0,0.13,2.0,2.0,2.0,1.0,6.0,1.0,0.0,15.0,0.0,23.33,6.0,840.0,0.05,35.0,0.17,46.67,140.0,0.5,1.0,2.0,6.0,0.09,12.0,23.0,8.0,8.0,23.0,11.76,16.0,b'Y'
1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.22,0.0,0.0,2.0,1.0,7.0,1.0,0.0,9.0,3.0,18.0,6.0,648.0,0.04,27.0,0.17,36.0,108.0,0.5,0.0,0.0,7.0,0.18,12.0,15.0,8.0,8.0,11.0,0.0,9.0,b'N'
2.0,5.0,2.0,0.0,0.0,8.0,3.0,0.5,4.0,2.0,2.0,0.67,11.0,1.0,0.0,6.0,0.0,17.34,8.25,1180.25,0.05,35.0,0.12,65.57,143.06,0.33,2.0,4.0,10.0,0.21,9.0,26.0,6.0,11.0,14.0,0.0,6.0,b'N'
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,1.0,14.5,6.3,575.67,0.03,24.0,0.16,31.98,91.38,1.0,0.0,0.0,3.0,0.14,7.0,17.0,5.0,9.0,7.0,0.0,5.0,b'N'
4.0,5.0,0.0,0.0,10.0,0.0,3.0,0.38,0.0,0.0,1.0,0.33,11.0,1.0,0.0,8.0,0.0,19.97,6.61,872.67,0.04,33.0,0.15,48.48,132.0,0.33,0.0,0.0,10.0,0.13,17.0,16.0,9.0,7.0,24.0,55.56,8.0,b'N'
3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,0.0,17.28,7.33,929.22,0.04,31.0,0.14,51.62,126.71,1.0,0.0,0.0,4.0,0.04,8.0,23.0,6.0,11.0,23.0,0.0,4.0,b'N'
5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.17,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,2.0,17.13,6.0,616.79,0.03,27.0,0.17,34.27,102.8,1.0,0.0,0.0,2.0,0.07,9.0,18.0,6.0,8.0,14.0,14.29,6.0,b'N'
23.0,1.0,8.0,9.0,3.0,0.0,1.0,0.07,0.0,0.0,1.0,1.0,9.0,1.0,0.0,5.0,1.0,52.7,4.42,1030.06,0.08,49.0,0.23,57.23,232.99,1.0,0.0,0.0,10.0,0.02,21.0,28.0,19.0,8.0,54.0,70.59,14.0,b'N'
9.0,3.0,0.0,1.0,7.0,6.0,2.0,0.4,2.0,3.0,1.0,0.5,5.0,1.0,0.0,4.0,0.0,11.72,8.0,750.12,0.03,24.0,0.13,41.67,93.77,0.5,2.0,3.0,5.0,0.09,8.0,16.0,5.0,10.0,23.0,66.67,5.0,b'N'
